2025-05-16 11:41:19,340 - INFO - Server OpenAPI version is 0.0.40
2025-05-16 13:16:11,001 - INFO - Pushing 1 files...
2025-05-16 13:16:11,002 - INFO - Pushing /home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/deconv_crops.zip to 15862...
2025-05-16 13:16:11,346 - INFO - Uploading /home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/deconv_crops.zip via HTTP...
2025-05-16 13:16:45,989 - INFO - Remote filename is /tmp/ecotaxa_user.3402/9cf6947d867eda0f5d535f6284e4be0a6c094eb757a6de482a1f5191be7b9445/home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/deconv_crops.zip.
2025-05-16 13:16:46,423 - INFO - Starting project import...
2025-05-16 13:20:39,352 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/deconv_crops.zip to project 15862.
2025-05-16 13:20:39,352 - INFO - Uploaded deconv_crops.zip to project 15862.
2025-05-16 13:20:39,352 - INFO - Pushing 1 files...
2025-05-16 13:20:39,352 - INFO - Pushing /home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/crops.zip to 15753...
2025-05-16 13:20:39,555 - INFO - Uploading /home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/crops.zip via HTTP...
2025-05-16 13:21:06,245 - INFO - Remote filename is /tmp/ecotaxa_user.3402/856aae7f4aa1e37b9f16f9ba4a61456b18ab7cc1bfd2a53d2da4c5213ee0dda9/home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/crops.zip.
2025-05-16 13:21:06,689 - INFO - Starting project import...
2025-05-16 13:43:10,706 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-134-1_CTD-042_00deg00S-012deg00W_20220506-1013_updated/crops.zip to project 15753.
2025-05-16 13:43:10,706 - INFO - Uploaded crops.zip to project 15753.
2025-05-16 13:43:10,706 - INFO - Processing EcoTaxa folder: /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated
2025-05-16 13:43:10,707 - INFO - Pushing 1 files...
2025-05-16 13:43:10,707 - INFO - Pushing /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/deconv_crops.zip to 15862...
2025-05-16 13:43:10,918 - INFO - Uploading /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/deconv_crops.zip via HTTP...
2025-05-16 13:43:32,305 - INFO - Remote filename is /tmp/ecotaxa_user.3402/4d1dcec36eb709ad4497a1e8886f2c0d5c9bca463861c4ed68015d26e3aac451/home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/deconv_crops.zip.
2025-05-16 13:43:32,803 - INFO - Starting project import...
2025-05-16 13:55:47,287 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/deconv_crops.zip to project 15862.
2025-05-16 13:55:47,287 - INFO - Uploaded deconv_crops.zip to project 15862.
2025-05-16 13:55:47,288 - INFO - Pushing 1 files...
2025-05-16 13:55:47,288 - INFO - Pushing /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/crops.zip to 15753...
2025-05-16 13:55:47,469 - INFO - Uploading /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/crops.zip via HTTP...
2025-05-16 13:56:03,197 - INFO - Remote filename is /tmp/ecotaxa_user.3402/06e20297b991d91e41b3dfb555e67d5eb8f0ffeb9507e1967a300b4641cce7f3/home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/crops.zip.
2025-05-16 13:56:03,601 - INFO - Starting project import...
2025-05-16 14:20:58,927 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-294-1_CTD-079_00deg00S-040deg50W_20220518-1608_updated/crops.zip to project 15753.
2025-05-16 14:20:58,928 - INFO - Uploaded crops.zip to project 15753.
2025-05-16 14:20:58,928 - INFO - Processing EcoTaxa folder: /home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated
2025-05-16 14:20:58,929 - INFO - Pushing 1 files...
2025-05-16 14:20:58,930 - INFO - Pushing /home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated/deconv_crops.zip to 15862...
2025-05-16 14:20:59,848 - INFO - Uploading /home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated/deconv_crops.zip via HTTP...
2025-05-16 14:22:16,481 - ERROR - Request failed!
Request url: POST https://ecotaxa.obs-vlfr.fr/api/my_files/
Request headers: {'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate', 'Accept': '*/*', 'Connection': 'keep-alive', 'Authorization': 'Bearer eyJ1c2VyX2lkIjozNDAyfQ.aCcIQA.4eTq6o6eqUtYZ6x5uI7eh_h-JEI', 'Content-Type': 'multipart/form-data; boundary=ae3676959b2c4d28b9713e1cff0b56e1', 'Content-Length': '313160206'}
Response headers: {'Server': 'nginx/1.24.0 (Ubuntu)', 'Date': 'Fri, 16 May 2025 12:22:16 GMT', 'Content-Type': 'text/html; charset=utf-8', 'Content-Length': '176', 'Connection': 'keep-alive', 'Access-Control-Allow-Origin': '*'}
Response text: <html>
<head><title>504 Gateway Time-out</title></head>
<body>
<center><h1>504 Gateway Time-out</h1></center>
<hr><center>nginx/1.24.0 (Ubuntu)</center>
</body>
</html>

2025-05-16 14:22:16,483 - ERROR - Error during upload: 504 Server Error: Gateway Time-out for url: https://ecotaxa.obs-vlfr.fr/api/my_files/
2025-05-16 14:22:16,483 - INFO - Uploaded deconv_crops.zip to project 15862.
2025-05-16 14:22:16,484 - INFO - Pushing 1 files...
2025-05-16 14:22:16,484 - INFO - Pushing /home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated/crops.zip to 15753...
2025-05-16 14:22:16,998 - INFO - Uploading /home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated/crops.zip via HTTP...
2025-05-16 14:23:24,117 - INFO - Remote filename is /tmp/ecotaxa_user.3402/7796f59610f662564f36bff23aa72ae5c99d41301895ed44a27325d4e14c7feb/home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated/crops.zip.
2025-05-16 14:23:24,602 - INFO - Starting project import...
2025-05-16 14:45:23,953 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-011-1_CTD-005_13deg00S-012deg43E_20220422-2140_updated/crops.zip to project 15753.
2025-05-16 14:45:23,953 - INFO - Uploaded crops.zip to project 15753.
2025-05-16 14:45:23,953 - INFO - Processing EcoTaxa folder: /home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated
2025-05-16 14:45:23,954 - INFO - Pushing 1 files...
2025-05-16 14:45:23,955 - INFO - Pushing /home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/deconv_crops.zip to 15862...
2025-05-16 14:45:24,415 - INFO - Uploading /home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/deconv_crops.zip via HTTP...
2025-05-16 14:46:07,933 - INFO - Remote filename is /tmp/ecotaxa_user.3402/eaee41209c4db9f848f70dba9eaa1633f94123dbe6c7fa1dd697049b7eba4a73/home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/deconv_crops.zip.
2025-05-16 14:46:08,394 - INFO - Starting project import...
2025-05-16 14:49:20,101 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/deconv_crops.zip to project 15862.
2025-05-16 14:49:20,101 - INFO - Uploaded deconv_crops.zip to project 15862.
2025-05-16 14:49:20,102 - INFO - Pushing 1 files...
2025-05-16 14:49:20,102 - INFO - Pushing /home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/crops.zip to 15753...
2025-05-16 14:49:20,341 - INFO - Uploading /home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/crops.zip via HTTP...
2025-05-16 14:49:41,135 - INFO - Remote filename is /tmp/ecotaxa_user.3402/54b7266f175a256206b94a1db16f500deb73bae01cd9fa77ac84458821565399/home/fanny/EcoTaxa/M181-227-1_CTD-060_00deg00S-027deg00W_20220512-1748_updated/crops.zip.
2025-05-16 14:49:41,686 - INFO - Starting project import...
2025-05-16 14:53:29,336 - ERROR - Error during upload: (psycopg2.errors.UniqueViolation) ERREUR:  la valeur d'une clé dupliquée rompt la contrainte unique « images_pkey »
DETAIL:  La clé « (objid, imgrank)=(844209603, 100) » existe déjà.

[SQL: INSERT INTO images (imgid, objid, imgrank, width, height, orig_file_name, thumb_width, thumb_height) VALUES (%(imgid)s, %(objid)s, %(imgrank)s, %(width)s, %(height)s, %(orig_file_name)s, %(thumb_width)s, %(thumb_height)s)]
[parameters: ({'imgid': 1008269268, 'objid': 844699130, 'imgrank': 997, 'width': 25, 'height': 81, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_255.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269269, 'objid': 844699131, 'imgrank': 997, 'width': 23, 'height': 48, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_282.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269270, 'objid': 844699132, 'imgrank': 997, 'width': 18, 'height': 59, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_287.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269271, 'objid': 844699133, 'imgrank': 997, 'width': 26, 'height': 40, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_301.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269272, 'objid': 844699134, 'imgrank': 997, 'width': 22, 'height': 40, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_308.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269273, 'objid': 844699135, 'imgrank': 997, 'width': 31, 'height': 41, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_316.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269274, 'objid': 844699136, 'imgrank': 997, 'width': 49, 'height': 53, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_328.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269275, 'objid': 844699137, 'imgrank': 997, 'width': 19, 'height': 40, 'orig_file_name': '20220512-18064941_008.494bar_26.79C_334.png', 'thumb_width': None, 'thumb_height': None}  ... displaying 10 of 100 total bound parameter sets ...  {'imgid': 1008269366, 'objid': 844699216, 'imgrank': 99, 'width': 37, 'height': 37, 'orig_file_name': '20220512-18030489_002.724bar_29.20C_50.png', 'thumb_width': None, 'thumb_height': None}, {'imgid': 1008269367, 'objid': 844699217, 'imgrank': 99, 'width': 49, 'height': 48, 'orig_file_name': '20220512-18030489_002.724bar_29.20C_53.png', 'thumb_width': None, 'thumb_height': None})]
(Background on this error at: https://sqlalche.me/e/14/gkpj)
2025-05-16 14:53:29,336 - INFO - Uploaded crops.zip to project 15753.
2025-05-16 14:53:29,337 - INFO - Processing EcoTaxa folder: /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated
2025-05-16 14:53:29,337 - INFO - Pushing 1 files...
2025-05-16 14:53:29,338 - INFO - Pushing /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/deconv_crops.zip to 15862...
2025-05-16 14:53:29,698 - INFO - Uploading /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/deconv_crops.zip via HTTP...
2025-05-16 14:54:03,859 - INFO - Remote filename is /tmp/ecotaxa_user.3402/4e4dd7043fbd7657cefcbdbab0484ff7cf92ca2640d533803b8adb20def8cf8f/home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/deconv_crops.zip.
2025-05-16 14:54:04,304 - INFO - Starting project import...
2025-05-16 14:58:02,580 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/deconv_crops.zip to project 15862.
2025-05-16 14:58:02,580 - INFO - Uploaded deconv_crops.zip to project 15862.
2025-05-16 14:58:02,580 - INFO - Pushing 1 files...
2025-05-16 14:58:02,581 - INFO - Pushing /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/crops.zip to 15753...
2025-05-16 14:58:02,801 - INFO - Uploading /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/crops.zip via HTTP...
2025-05-16 14:58:22,572 - INFO - Remote filename is /tmp/ecotaxa_user.3402/5734e964748a826746f09072ee42af9d2e1d56d7bc16f1fb32d7f0a337a211e8/home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/crops.zip.
2025-05-16 14:58:22,929 - INFO - Starting project import...
2025-05-16 15:03:13,733 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-009-1_CTD-004_14deg00S-012deg12E_20220422-1342_updated/crops.zip to project 15753.
2025-05-16 15:03:13,734 - INFO - Uploaded crops.zip to project 15753.
2025-05-16 15:03:13,734 - INFO - Processing EcoTaxa folder: /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated
2025-05-16 15:03:13,735 - INFO - Pushing 1 files...
2025-05-16 15:03:13,736 - INFO - Pushing /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/deconv_crops.zip to 15862...
2025-05-16 15:03:14,228 - INFO - Uploading /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/deconv_crops.zip via HTTP...
2025-05-16 15:03:54,192 - INFO - Remote filename is /tmp/ecotaxa_user.3402/8924866786f18905327447ce609fb6b43dd2a1564e95257d2306275d03e6de7c/home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/deconv_crops.zip.
2025-05-16 15:03:54,494 - INFO - Starting project import...
2025-05-16 15:07:26,320 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/deconv_crops.zip to project 15862.
2025-05-16 15:07:26,321 - INFO - Uploaded deconv_crops.zip to project 15862.
2025-05-16 15:07:26,321 - INFO - Pushing 1 files...
2025-05-16 15:07:26,322 - INFO - Pushing /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/crops.zip to 15753...
2025-05-16 15:07:26,643 - INFO - Uploading /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/crops.zip via HTTP...
2025-05-16 15:07:51,175 - INFO - Remote filename is /tmp/ecotaxa_user.3402/3638189e8f034a246230bb0044c726c030b9be2373820da34f8a662a003a6ca0/home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/crops.zip.
2025-05-16 15:07:51,479 - INFO - Starting project import...
2025-05-16 15:11:28,467 - INFO - Successfully uploaded /home/fanny/EcoTaxa/M181-013-1_CTD-006_10deg50S-013deg00E_20220423-1216_updated/crops.zip to project 15753.
2025-05-16 15:11:28,468 - INFO - Uploaded crops.zip to project 15753.
2025-05-16 15:11:28,468 - INFO - Processing EcoTaxa folder: /home/fanny/EcoTaxa/M181-071-1_CTD-025_00deg00S-002deg00E_20220430-0653_updated
2025-05-16 15:11:28,468 - INFO - Pushing 1 files...
2025-05-16 15:11:28,469 - INFO - Pushing /home/fanny/EcoTaxa/M181-071-1_CTD-025_00deg00S-002deg00E_20220430-0653_updated/deconv_crops.zip to 15862...
2025-05-16 15:11:29,260 - INFO - Uploading /home/fanny/EcoTaxa/M181-071-1_CTD-025_00deg00S-002deg00E_20220430-0653_updated/deconv_crops.zip via HTTP...
